bearing_id,condition_id,n_points,mae,rmse,spearman,late_mae,monotonic_violation_rate,model,feature_setting,K,protocol,split_name,best_params,num_features
C2_Bearing2_4,C2,3,0.17127731194098791,0.17367143948461064,0.5,0.17127731194098791,0.5,Transformer,wavelet_only,40,cross_condition,cross_train_C1_C3_test_C2,"{""d_model"": 64, ""dim_feedforward"": 128, ""dropout"": 0.1, ""lr"": 0.0005, ""nhead"": 4, ""num_layers"": 2, ""weight_decay"": 0.0001}",72
C2_Bearing2_5,C2,300,0.11281370457572241,0.13169657833497275,0.8448413871265236,0.08902686093842574,0.47157190635451507,Transformer,wavelet_only,40,cross_condition,cross_train_C1_C3_test_C2,"{""d_model"": 64, ""dim_feedforward"": 128, ""dropout"": 0.1, ""lr"": 0.0005, ""nhead"": 4, ""num_layers"": 2, ""weight_decay"": 0.0001}",72
C2_Bearing2_1,C2,452,0.2343121209512547,0.2814689211773619,0.03824369140421703,0.3576593292436759,0.48337028824833705,latent_ode,wavelet_only,40,cross_condition,cross_train_C1_C3_test_C2,"{""latent_dim"": 8, ""lr"": 0.001, ""smooth_weight"": 0.0001, ""weight_decay"": 0.0001}",72
C2_Bearing2_2,C2,122,0.15810972499874892,0.18764730040587113,0.6250425449654848,0.18385641072139455,0.49586776859504134,latent_ode,wavelet_only,40,cross_condition,cross_train_C1_C3_test_C2,"{""latent_dim"": 8, ""lr"": 0.001, ""smooth_weight"": 0.0001, ""weight_decay"": 0.0001}",72
C2_Bearing2_3,C2,494,0.1745466221522668,0.217998123330949,0.6145370731897901,0.10326401588245063,0.5010141987829615,latent_ode,wavelet_only,40,cross_condition,cross_train_C1_C3_test_C2,"{""latent_dim"": 8, ""lr"": 0.001, ""smooth_weight"": 0.0001, ""weight_decay"": 0.0001}",72
C2_Bearing2_4,C2,3,0.32735418031613034,0.333220022477121,-1.0,0.32735418031613034,1.0,latent_ode,wavelet_only,40,cross_condition,cross_train_C1_C3_test_C2,"{""latent_dim"": 8, ""lr"": 0.001, ""smooth_weight"": 0.0001, ""weight_decay"": 0.0001}",72
C2_Bearing2_5,C2,300,0.2743251056299414,0.3070172422770757,0.8507534528161423,0.13905307957058682,0.47491638795986624,latent_ode,wavelet_only,40,cross_condition,cross_train_C1_C3_test_C2,"{""latent_dim"": 8, ""lr"": 0.001, ""smooth_weight"": 0.0001, ""weight_decay"": 0.0001}",72
C1_Bearing1_1,C1,123,0.14067724963453243,0.17284603117102762,0.8312674930027989,0.1580817864049931,0.48360655737704916,Ridge,wavelet_only,NA,cross_condition,cross_train_C2_C3_test_C1,"{""alpha"": 100.0}",72
C1_Bearing1_2,C1,161,0.17202267986404138,0.23135596804277042,0.766541198894166,0.047048590175108984,0.3375,Ridge,wavelet_only,NA,cross_condition,cross_train_C2_C3_test_C1,"{""alpha"": 100.0}",72
C1_Bearing1_3,C1,158,0.1162185093647317,0.15342723812785408,0.8952505404200748,0.18321498421331248,0.47770700636942676,Ridge,wavelet_only,NA,cross_condition,cross_train_C2_C3_test_C1,"{""alpha"": 100.0}",72
C1_Bearing1_4,C1,122,0.3007121692319996,0.3683964376169776,-0.47655318038074024,0.21422925040226531,0.48760330578512395,Ridge,wavelet_only,NA,cross_condition,cross_train_C2_C3_test_C1,"{""alpha"": 100.0}",72
C1_Bearing1_5,C1,52,0.35982208208252603,0.41593687064840723,0.816488255748028,0.40256390429567546,0.0784313725490196,Ridge,wavelet_only,NA,cross_condition,cross_train_C2_C3_test_C1,"{""alpha"": 100.0}",72
C1_Bearing1_1,C1,84,0.09005071655181902,0.10688469559477067,0.915075427761466,0.08291442868475979,0.39759036144578314,LSTM,wavelet_only,40,cross_condition,cross_train_C2_C3_test_C1,"{""dropout"": 0.1, ""hidden_dim"": 64, ""lr"": 0.001, ""num_layers"": 1, ""weight_decay"": 0.0001}",72
C1_Bearing1_2,C1,122,0.1993269526330968,0.2301076556606159,0.553448042270695,0.10563851455420566,0.4380165289256198,LSTM,wavelet_only,40,cross_condition,cross_train_C2_C3_test_C1,"{""dropout"": 0.1, ""hidden_dim"": 64, ""lr"": 0.001, ""num_layers"": 1, ""weight_decay"": 0.0001}",72
C1_Bearing1_3,C1,119,0.110901357496486,0.12462386963077912,0.7562882780230737,0.12101888315131266,0.4067796610169492,LSTM,wavelet_only,40,cross_condition,cross_train_C2_C3_test_C1,"{""dropout"": 0.1, ""hidden_dim"": 64, ""lr"": 0.001, ""num_layers"": 1, ""weight_decay"": 0.0001}",72
C1_Bearing1_4,C1,83,0.23566209521503692,0.27342126995658417,0.4490575542588472,0.3737298364222452,0.45121951219512196,LSTM,wavelet_only,40,cross_condition,cross_train_C2_C3_test_C1,"{""dropout"": 0.1, ""hidden_dim"": 64, ""lr"": 0.001, ""num_layers"": 1, ""weight_decay"": 0.0001}",72
C1_Bearing1_5,C1,13,0.042641222333678834,0.04824986304147285,0.9120879120879121,0.042641222333678834,0.3333333333333333,LSTM,wavelet_only,40,cross_condition,cross_train_C2_C3_test_C1,"{""dropout"": 0.1, ""hidden_dim"": 64, ""lr"": 0.001, ""num_layers"": 1, ""weight_decay"": 0.0001}",72
C1_Bearing1_1,C1,84,0.10529910797430646,0.121227402456532,0.929897742229422,0.1144882178286443,0.30120481927710846,TCN,wavelet_only,40,cross_condition,cross_train_C2_C3_test_C1,"{""dropout"": 0.1, ""hidden_dim"": 64, ""kernel_size"": 3, ""levels"": 2, ""lr"": 0.001, ""weight_decay"": 0.0001}",72
C1_Bearing1_2,C1,122,0.24270945569485058,0.28026158229677206,0.6381480465664974,0.09350895707999977,0.4214876033057851,TCN,wavelet_only,40,cross_condition,cross_train_C2_C3_test_C1,"{""dropout"": 0.1, ""hidden_dim"": 64, ""kernel_size"": 3, ""levels"": 2, ""lr"": 0.001, ""weight_decay"": 0.0001}",72
C1_Bearing1_3,C1,119,0.11032961706529144,0.13586759209124308,0.8136447799458767,0.11710872462329765,0.5169491525423728,TCN,wavelet_only,40,cross_condition,cross_train_C2_C3_test_C1,"{""dropout"": 0.1, ""hidden_dim"": 64, ""kernel_size"": 3, ""levels"": 2, ""lr"": 0.001, ""weight_decay"": 0.0001}",72
C1_Bearing1_4,C1,83,0.2762795098417674,0.3199628353655393,-0.8178288065152596,0.41248856779389287,0.4634146341463415,TCN,wavelet_only,40,cross_condition,cross_train_C2_C3_test_C1,"{""dropout"": 0.1, ""hidden_dim"": 64, ""kernel_size"": 3, ""levels"": 2, ""lr"": 0.001, ""weight_decay"": 0.0001}",72
C1_Bearing1_5,C1,13,0.09100054795831405,0.12132306266702386,1.0,0.09100054795831405,0.0,TCN,wavelet_only,40,cross_condition,cross_train_C2_C3_test_C1,"{""dropout"": 0.1, ""hidden_dim"": 64, ""kernel_size"": 3, ""levels"": 2, ""lr"": 0.001, ""weight_decay"": 0.0001}",72
C1_Bearing1_1,C1,84,0.18659867042498218,0.2330784689582346,0.9061658398299081,0.06116997425419253,0.3855421686746988,Transformer,wavelet_only,40,cross_condition,cross_train_C2_C3_test_C1,"{""d_model"": 64, ""dim_feedforward"": 128, ""dropout"": 0.1, ""lr"": 0.0005, ""nhead"": 4, ""num_layers"": 2, ""weight_decay"": 0.0001}",72
C1_Bearing1_2,C1,122,0.14411565183936695,0.17355714116807697,0.3717488211327039,0.1013754590433867,0.45454545454545453,Transformer,wavelet_only,40,cross_condition,cross_train_C2_C3_test_C1,"{""d_model"": 64, ""dim_feedforward"": 128, ""dropout"": 0.1, ""lr"": 0.0005, ""nhead"": 4, ""num_layers"": 2, ""weight_decay"": 0.0001}",72
C1_Bearing1_3,C1,119,0.14525834921778752,0.17994913129142884,0.9594074918102835,0.04656449627752105,0.4745762711864407,Transformer,wavelet_only,40,cross_condition,cross_train_C2_C3_test_C1,"{""d_model"": 64, ""dim_feedforward"": 128, ""dropout"": 0.1, ""lr"": 0.0005, ""nhead"": 4, ""num_layers"": 2, ""weight_decay"": 0.0001}",72
C1_Bearing1_4,C1,83,0.23181983941874232,0.2826357145151566,-0.830716594601402,0.1049034713540931,0.524390243902439,Transformer,wavelet_only,40,cross_condition,cross_train_C2_C3_test_C1,"{""d_model"": 64, ""dim_feedforward"": 128, ""dropout"": 0.1, ""lr"": 0.0005, ""nhead"": 4, ""num_layers"": 2, ""weight_decay"": 0.0001}",72
C1_Bearing1_5,C1,13,0.4283341144999632,0.436845224289211,0.0,0.4283341144999632,0.5833333333333334,Transformer,wavelet_only,40,cross_condition,cross_train_C2_C3_test_C1,"{""d_model"": 64, ""dim_feedforward"": 128, ""dropout"": 0.1, ""lr"": 0.0005, ""nhead"": 4, ""num_layers"": 2, ""weight_decay"": 0.0001}",72
C1_Bearing1_1,C1,84,0.193689511268444,0.2558404858636626,0.3656778374000203,0.32561348977725246,0.4819277108433735,latent_ode,wavelet_only,40,cross_condition,cross_train_C2_C3_test_C1,"{""latent_dim"": 8, ""lr"": 0.001, ""smooth_weight"": 0.0001, ""weight_decay"": 0.0001}",72
C1_Bearing1_2,C1,122,0.19165974529078383,0.21458007641274027,0.8599039722953793,0.13162641137023456,0.47107438016528924,latent_ode,wavelet_only,40,cross_condition,cross_train_C2_C3_test_C1,"{""latent_dim"": 8, ""lr"": 0.001, ""smooth_weight"": 0.0001, ""weight_decay"": 0.0001}",72
C1_Bearing1_3,C1,119,0.16294599205505947,0.2049349671931541,0.7711152257513175,0.1033002386490504,0.4491525423728814,latent_ode,wavelet_only,40,cross_condition,cross_train_C2_C3_test_C1,"{""latent_dim"": 8, ""lr"": 0.001, ""smooth_weight"": 0.0001, ""weight_decay"": 0.0001}",72
C1_Bearing1_4,C1,83,0.2641230822170535,0.29937757159844935,-0.7774232819780865,0.31962087038098963,0.47560975609756095,latent_ode,wavelet_only,40,cross_condition,cross_train_C2_C3_test_C1,"{""latent_dim"": 8, ""lr"": 0.001, ""smooth_weight"": 0.0001, ""weight_decay"": 0.0001}",72
C1_Bearing1_5,C1,13,0.7425613631136142,0.7463621493007437,-0.16483516483516483,0.7425613631136142,0.5833333333333334,latent_ode,wavelet_only,40,cross_condition,cross_train_C2_C3_test_C1,"{""latent_dim"": 8, ""lr"": 0.001, ""smooth_weight"": 0.0001, ""weight_decay"": 0.0001}",72
