bearing_id,condition_id,n_points,mae,rmse,spearman,late_mae,monotonic_violation_rate,model,feature_setting,K,protocol,split_name,best_params,num_features
C2_Bearing2_4,C2,3,0.012360846002896627,0.01626542603247612,0.5,0.012360846002896627,0.5,TCN,selected_top30,40,cross_condition,cross_train_C1_C3_test_C2,"{""dropout"": 0.1, ""hidden_dim"": 64, ""kernel_size"": 3, ""levels"": 2, ""lr"": 0.001, ""weight_decay"": 0.0001}",30
C2_Bearing2_5,C2,300,0.14582080914946952,0.17282641860983752,0.9512234580384225,0.1309116678676932,0.4080267558528428,TCN,selected_top30,40,cross_condition,cross_train_C1_C3_test_C2,"{""dropout"": 0.1, ""hidden_dim"": 64, ""kernel_size"": 3, ""levels"": 2, ""lr"": 0.001, ""weight_decay"": 0.0001}",30
C2_Bearing2_1,C2,452,0.28089486464159563,0.3336195883297573,-0.32866254221833185,0.4828777416454007,0.48337028824833705,Transformer,selected_top30,40,cross_condition,cross_train_C1_C3_test_C2,"{""d_model"": 64, ""dim_feedforward"": 128, ""dropout"": 0.1, ""lr"": 0.0005, ""nhead"": 4, ""num_layers"": 2, ""weight_decay"": 0.0001}",30
C2_Bearing2_2,C2,122,0.08482688016899419,0.09948317587388356,0.9963584814008282,0.06948758068998966,0.2975206611570248,Transformer,selected_top30,40,cross_condition,cross_train_C1_C3_test_C2,"{""d_model"": 64, ""dim_feedforward"": 128, ""dropout"": 0.1, ""lr"": 0.0005, ""nhead"": 4, ""num_layers"": 2, ""weight_decay"": 0.0001}",30
C2_Bearing2_3,C2,494,0.2003560439897475,0.23559903086838624,0.9128251414789261,0.07227125529170735,0.4462474645030426,Transformer,selected_top30,40,cross_condition,cross_train_C1_C3_test_C2,"{""d_model"": 64, ""dim_feedforward"": 128, ""dropout"": 0.1, ""lr"": 0.0005, ""nhead"": 4, ""num_layers"": 2, ""weight_decay"": 0.0001}",30
C2_Bearing2_4,C2,3,0.09735313057899475,0.09883839323351012,1.0,0.09735313057899475,0.0,Transformer,selected_top30,40,cross_condition,cross_train_C1_C3_test_C2,"{""d_model"": 64, ""dim_feedforward"": 128, ""dropout"": 0.1, ""lr"": 0.0005, ""nhead"": 4, ""num_layers"": 2, ""weight_decay"": 0.0001}",30
C2_Bearing2_5,C2,300,0.09153238216104607,0.10692018187218907,0.9890981010900121,0.07315768868498065,0.36454849498327757,Transformer,selected_top30,40,cross_condition,cross_train_C1_C3_test_C2,"{""d_model"": 64, ""dim_feedforward"": 128, ""dropout"": 0.1, ""lr"": 0.0005, ""nhead"": 4, ""num_layers"": 2, ""weight_decay"": 0.0001}",30
C2_Bearing2_1,C2,452,0.24173517260892086,0.2891479431752046,-0.2112628652939095,0.3147267053350426,0.49667405764966743,latent_ode,selected_top30,40,cross_condition,cross_train_C1_C3_test_C2,"{""latent_dim"": 8, ""lr"": 0.001, ""smooth_weight"": 0.0001, ""weight_decay"": 0.0001}",30
C2_Bearing2_2,C2,122,0.1733693857486436,0.20295965365240706,0.466844667091841,0.16856825946403356,0.5206611570247934,latent_ode,selected_top30,40,cross_condition,cross_train_C1_C3_test_C2,"{""latent_dim"": 8, ""lr"": 0.001, ""smooth_weight"": 0.0001, ""weight_decay"": 0.0001}",30
C2_Bearing2_3,C2,494,0.23796274250341196,0.2883555826254327,0.6238514270328085,0.08242682443669765,0.4766734279918864,latent_ode,selected_top30,40,cross_condition,cross_train_C1_C3_test_C2,"{""latent_dim"": 8, ""lr"": 0.001, ""smooth_weight"": 0.0001, ""weight_decay"": 0.0001}",30
C2_Bearing2_4,C2,3,0.15932830423116684,0.16055898561512738,1.0,0.15932830423116684,0.0,latent_ode,selected_top30,40,cross_condition,cross_train_C1_C3_test_C2,"{""latent_dim"": 8, ""lr"": 0.001, ""smooth_weight"": 0.0001, ""weight_decay"": 0.0001}",30
C2_Bearing2_5,C2,300,0.2245738297755209,0.24699292306739584,0.9160572895254393,0.13566280198146535,0.451505016722408,latent_ode,selected_top30,40,cross_condition,cross_train_C1_C3_test_C2,"{""latent_dim"": 8, ""lr"": 0.001, ""smooth_weight"": 0.0001, ""weight_decay"": 0.0001}",30
C1_Bearing1_1,C1,123,0.17692747916571977,0.21653043926859303,0.9125464742140343,0.0420616022940423,0.4426229508196721,Ridge,selected_top30,NA,cross_condition,cross_train_C2_C3_test_C1,"{""alpha"": 100.0}",30
C1_Bearing1_2,C1,161,0.13820739989082173,0.16691862763528717,0.9678763300562451,0.10478697720100172,0.35625,Ridge,selected_top30,NA,cross_condition,cross_train_C2_C3_test_C1,"{""alpha"": 100.0}",30
