protocol,split_name,model,input_type,best_params,mae,rmse,r2,num_train_bearings,num_val_bearings,num_test_bearings
literature_aligned_lobo,literature_C1_test_C1_Bearing1_2,latent_ode,feature_sequence_continuous_time,"{""batch_size"": 64, ""best_epoch"": 4, ""best_val_mae"": 0.14046730681153752, ""conditioning"": ""none"", ""epochs"": 100, ""latent_dim"": 16, ""learning_rate"": 0.001, ""ode_method"": ""rk4"", ""patience"": 10, ""smooth_weight"": 0.0001}",0.2581248719790509,0.2917402304605849,-0.1317368997513996,3,1,1
literature_aligned_lobo,literature_C1_test_C1_Bearing1_3,latent_ode,feature_sequence_continuous_time,"{""batch_size"": 64, ""best_epoch"": 2, ""best_val_mae"": 0.19376346938569391, ""conditioning"": ""none"", ""epochs"": 100, ""latent_dim"": 16, ""learning_rate"": 0.001, ""ode_method"": ""rk4"", ""patience"": 10, ""smooth_weight"": 0.0001}",0.195174313031587,0.2302512979927282,0.2936308146061079,3,1,1
literature_aligned_lobo,literature_C1_test_C1_Bearing1_4,latent_ode,feature_sequence_continuous_time,"{""batch_size"": 64, ""best_epoch"": 14, ""best_val_mae"": 0.17356679243529402, ""conditioning"": ""none"", ""epochs"": 100, ""latent_dim"": 16, ""learning_rate"": 0.001, ""ode_method"": ""rk4"", ""patience"": 10, ""smooth_weight"": 0.0001}",0.3655437263124416,0.4458156788873814,-1.7348895260927135,3,1,1
literature_aligned_lobo,literature_C1_test_C1_Bearing1_5,latent_ode,feature_sequence_continuous_time,"{""batch_size"": 64, ""best_epoch"": 3, ""best_val_mae"": 0.12856150443028463, ""conditioning"": ""none"", ""epochs"": 100, ""latent_dim"": 16, ""learning_rate"": 0.001, ""ode_method"": ""rk4"", ""patience"": 10, ""smooth_weight"": 0.0001}",0.2550804507160603,0.3007775132707187,-0.5279542101140489,3,1,1
literature_aligned_lobo,literature_C2_test_C2_Bearing2_1,latent_ode,feature_sequence_continuous_time,"{""batch_size"": 64, ""best_epoch"": 1, ""best_val_mae"": 0.15464613777726438, ""conditioning"": ""none"", ""epochs"": 100, ""latent_dim"": 16, ""learning_rate"": 0.001, ""ode_method"": ""rk4"", ""patience"": 10, ""smooth_weight"": 0.0001}",0.2466048897187036,0.287211475436614,-0.0230215322979554,3,1,1
literature_aligned_lobo,literature_C2_test_C2_Bearing2_2,latent_ode,feature_sequence_continuous_time,"{""batch_size"": 64, ""best_epoch"": 21, ""best_val_mae"": 0.1361837743809729, ""conditioning"": ""none"", ""epochs"": 100, ""latent_dim"": 16, ""learning_rate"": 0.001, ""ode_method"": ""rk4"", ""patience"": 10, ""smooth_weight"": 0.0001}",0.186220267876419,0.2156298429165282,0.3817408311075257,3,1,1
literature_aligned_lobo,literature_C2_test_C2_Bearing2_3,latent_ode,feature_sequence_continuous_time,"{""batch_size"": 64, ""best_epoch"": 1, ""best_val_mae"": 0.162932564348203, ""conditioning"": ""none"", ""epochs"": 100, ""latent_dim"": 16, ""learning_rate"": 0.001, ""ode_method"": ""rk4"", ""patience"": 10, ""smooth_weight"": 0.0001}",0.1929814614695923,0.2184147438183668,0.4099247198535193,3,1,1
literature_aligned_lobo,literature_C2_test_C2_Bearing2_4,latent_ode,feature_sequence_continuous_time,"{""batch_size"": 64, ""best_epoch"": 17, ""best_val_mae"": 0.2007807030973384, ""conditioning"": ""none"", ""epochs"": 100, ""latent_dim"": 16, ""learning_rate"": 0.001, ""ode_method"": ""rk4"", ""patience"": 10, ""smooth_weight"": 0.0001}",0.1716740488102942,0.1992547651051884,0.2638988488015186,3,1,1
literature_aligned_lobo,literature_C2_test_C2_Bearing2_5,latent_ode,feature_sequence_continuous_time,"{""batch_size"": 64, ""best_epoch"": 22, ""best_val_mae"": 0.12810090906692273, ""conditioning"": ""none"", ""epochs"": 100, ""latent_dim"": 16, ""learning_rate"": 0.001, ""ode_method"": ""rk4"", ""patience"": 10, ""smooth_weight"": 0.0001}",0.4069139567785896,0.5009588284434994,-2.159328783293958,3,1,1
literature_aligned_lobo,literature_C3_test_C3_Bearing3_1,latent_ode,feature_sequence_continuous_time,"{""batch_size"": 64, ""best_epoch"": 5, ""best_val_mae"": 0.43742613451821466, ""conditioning"": ""none"", ""epochs"": 100, ""latent_dim"": 16, ""learning_rate"": 0.001, ""ode_method"": ""rk4"", ""patience"": 10, ""smooth_weight"": 0.0001}",0.476400274305467,0.5510915962807819,-2.6675172593469934,3,1,1
